	TP53	PIK3CA	MYC	CCND1	ERBB2	PIK3R1	MAX	ITIH1	RB1	CDH1	EGFR	MCL1	MYST1	NLRC4	BRCA1	CTNNB1	PTEN	TYRP1	RNASEN	ERBB3	FOXA1	ATXN1	CDKN1B	APC	VAV2	GCN1L1	VCAN	TERT	SP1	SUPT6H	E2F1	ANKS1B	CRK	AKT1	MYB	ATM	IKBKB	CDC42	ONECUT1	CTNNA1	IREB2	MAPK14	CCNE1	ABL1	AGAP2	PDGFRB	SMAD4	RHOA	SETDB1	PRDM1	AR	MAP3K1	IGF1R	TTN	HDAC1	ESR1	GRB2	SMAD3	SOS1	MTOR	TNIK	PLCG1	GATA3	NCOR1	FYN	ITGB4	MACF1	TAF4B	SMAD2	RAC1	ERBB4	JAK1	ITGB3	SRC	NRXN1	MAPK6	NFKB1	RELN	MET	CACNA1A	MYO16	TRRAP	TNS3	DISC1	NFYC	CHD3	JUN	ITGA6	NCK1	RIF1	PAK1	JAK2	OMA1	NRCAM	IRS4	RANBP2	SIPA1L1	COL18A1	ITGB2	MAGI3	INTS4	PMS2	APOB	HSPA12A	PTPN12	HUWE1	DAB1	ITGAM	CDKN1A	PDZD2	SMAD9	CDC5L	SYNE1	MLL3	SETD7	CHGB	HGS	EPB41L1	ATN1	DST	MAP2K4	ESR2	TSC22D1	NOTCH1	TK1	DLG1	CREBBP	PTPRB	STAT3	ATXN7	PPP1CA	DSCAML1	TAF1	TSC2	HTT	NEB	PLXNB3	LPA	BCAR1	BARD1	PTPRJ	USP7	CDKN2A	UBQLN4	TBC1D4	GRIN2B	JAK3	AKAP13	TLN1	TRAF6	UBE2I	CELSR3	GFI1B	LRP1	ATR	PLK3	DMD	STAT6	CRMP1	WNK1	SPEN	KDR	MAGI2	PTPRG	ITGAV	MRE11A	ITGB1	BCAR3	CTNND1	SMAD5	SF3B1	LYN	SKIL	NBN	DNTT	ZFP36L1	PPARG	ABL2	CREB1	SYNGAP1	GSK3B	PRKDC	REL	NOTCH3	ZHX1	ATF7IP	AXIN1	GRIN2A	MEGF8	SIN3A	GOLGA2	TRIM28	TGFA	EGF	ARNT	RANBP10	PLXND1	NEDD9	PRPF40A	TOPBP1
831	140	97	1	-1	-1	153	9	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	-1	141	-1	-1	-1	-1	90	-1	-1	-1	44	-1	-1	-1	-1	-1	-1	198	-1	-1	-1	49	-1	-1	147	133	47	-1	-1	119	-1	-1	68	-1	26	175	22	-1	53	-1	-1	99	34	-1	129	-1	31	-1	-1	135	-1	184	-1	-1	-1	-1	-1	4	-1	-1	-1	89	81	-1	104	-1	52	-1	-1	-1	-1	-1	-1	189	-1	-1	-1	-1	-1	-1	-1	-1	98	-1	156	-1	-1	-1	85	-1	-1	-1	-1	63	61	-1	38	-1	-1	130	-1	-1	-1	-1	-1	-1	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	27	-1	-1	-1	-1	-1	-1	-1	76	122	-1	162	-1	-1	-1	-1	-1	-1	46	-1	-1	-1	-1	-1	-1	-1	-1	-1	80	166	-1	54	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	57	188	-1	-1	-1	148	88	168	-1	145	92	-1	-1	-1	35	-1
832	57	-1	-1	113	121	127	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	194	-1	135	-1	-1	-1	-1	-1	-1	-1	-1	90	-1	-1	-1	-1	160	-1	-1	-1	-1	-1	36	-1	-1	-1	20	43	-1	-1	-1	-1	-1	-1	-1	28	-1	-1	-1	-1	-1	-1	-1	115	-1	-1	-1	94	199	-1	-1	-1	-1	-1	75	95	-1	-1	-1	-1	-1	-1	-1	109	-1	-1	-1	153	92	27	132	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	108	56	-1	46	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	178	-1	-1	-1	-1	-1	-1	111	-1	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	66	198	129	-1	-1	-1	-1	-1	-1	-1	152	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	186	-1	-1	-1	-1	-1	54	-1	-1	-1	-1	-1	-1	45	-1	-1	-1	-1	170	-1	-1	-1	35	-1	-1	-1	10	-1
833	-1	-1	-1	-1	20	10	-1	-1	-1	80	96	-1	-1	-1	-1	-1	-1	-1	-1	76	-1	70	-1	88	-1	-1	-1	61	-1	147	-1	-1	69	174	-1	-1	-1	58	-1	-1	-1	142	-1	26	-1	-1	71	43	-1	-1	75	182	-1	-1	-1	-1	35	18	-1	59	17	31	-1	-1	54	-1	-1	-1	121	87	-1	126	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	16	-1	-1	51	-1	86	-1	15	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	-1	135	-1	28	168	137	-1	-1	-1	-1	-1	99	-1	-1	4	-1	84	-1	-1	-1	-1	-1	-1	-1	-1	169	-1	127	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	100	-1	-1	-1	-1	-1	-1	-1	-1	116	-1	-1	-1	-1	-1	-1	-1	-1	-1	159	-1	-1	124	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	114	-1	-1	-1	48	-1	-1	-1	53	82	-1	187	27	-1
834	159	-1	169	-1	-1	95	177	-1	-1	-1	29	-1	-1	-1	-1	69	-1	-1	-1	-1	-1	34	-1	40	39	-1	-1	-1	138	-1	83	-1	32	-1	-1	-1	-1	149	-1	-1	-1	37	-1	181	-1	-1	139	44	-1	-1	191	193	-1	-1	-1	-1	74	-1	-1	-1	150	110	-1	-1	61	-1	15	-1	199	151	-1	-1	-1	185	-1	9	-1	141	-1	-1	-1	-1	-1	20	60	-1	19	-1	143	-1	-1	-1	-1	17	-1	-1	-1	-1	108	18	-1	-1	-1	27	-1	-1	-1	-1	66	-1	168	163	-1	-1	-1	-1	51	-1	-1	-1	-1	81	-1	-1	43	-1	-1	-1	-1	124	166	70	-1	-1	-1	-1	107	-1	47	-1	-1	161	-1	41	188	-1	99	-1	-1	105	113	-1	-1	-1	-1	-1	-1	-1	-1	36	-1	-1	-1	-1	-1	-1	55	-1	-1	-1	-1	89	194	-1	-1	-1	-1	-1	-1	-1	167	-1	23	-1	-1	182	-1	-1	-1	-1	189	-1	-1	48	-1	68	-1	-1	-1	-1
835	169	-1	-1	-1	27	9	-1	-1	-1	65	87	-1	-1	-1	-1	38	-1	-1	-1	195	-1	137	-1	187	-1	-1	-1	-1	-1	196	90	-1	109	69	-1	-1	-1	-1	-1	-1	-1	57	-1	-1	-1	-1	8	62	-1	-1	-1	-1	-1	-1	-1	-1	84	180	-1	-1	-1	15	-1	-1	155	-1	16	-1	58	-1	-1	-1	-1	197	147	0	-1	-1	-1	-1	-1	-1	-1	102	-1	96	-1	-1	81	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	28	-1	-1	-1	-1	-1	101	72	-1	-1	-1	76	-1	-1	37	-1	-1	49	189	-1	82	-1	-1	168	-1	-1	140	181	-1	-1	-1	-1	177	-1	-1	-1	-1	-1	-1	23	-1	-1	-1	-1	-1	-1	107	-1	-1	-1	-1	-1	-1	-1	-1	34	-1	29	-1	-1	98	-1	-1	-1	40	-1	-1	-1	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	25	-1	-1	170	-1	-1	-1	-1	86	-1	-1	-1	116	85	-1	-1	-1	-1
836	190	-1	-1	-1	94	-1	160	-1	-1	50	7	-1	-1	-1	-1	100	-1	-1	-1	141	-1	74	177	37	75	-1	-1	174	49	-1	-1	-1	59	-1	55	-1	-1	159	-1	-1	-1	-1	-1	90	-1	-1	101	46	-1	-1	-1	-1	-1	-1	14	-1	28	-1	135	83	-1	-1	-1	-1	152	-1	106	-1	108	140	-1	-1	-1	172	179	8	-1	-1	-1	43	-1	-1	-1	73	-1	48	-1	-1	157	-1	155	39	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	117	16	-1	54	-1	-1	-1	-1	86	-1	-1	-1	-1	-1	24	-1	-1	88	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	56	-1	154	-1	-1	-1	-1	-1	-1	113	-1	60	-1	-1	187	-1	-1	110	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	62	-1	66	98	-1	-1	-1	-1	-1	41	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	168	-1	4	-1	-1	-1	-1
837	49	-1	-1	-1	134	45	-1	-1	113	84	34	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	16	-1	-1	-1	-1	-1	-1	-1	192	-1	53	-1	-1	-1	-1	-1	36	-1	80	-1	177	-1	-1	40	31	-1	-1	-1	-1	-1	-1	-1	-1	82	171	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	19	-1	-1	166	91	-1	-1	11	-1	-1	-1	62	-1	-1	-1	142	-1	70	90	-1	43	-1	-1	72	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	79	-1	-1	-1	-1	-1	-1	54	107	-1	21	48	157	-1	-1	-1	-1	-1	174	-1	-1	-1	-1	39	-1	-1	-1	127	-1	-1	23	-1	-1	-1	-1	-1	-1	-1	-1	-1	94	180	-1	-1	-1	-1	152	46	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	18	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	143	95	-1	-1	-1	-1	30	-1	-1	-1	-1	-1	-1	-1	-1	-1
838	-1	44	-1	-1	-1	24	-1	-1	-1	-1	21	-1	-1	-1	-1	131	-1	-1	-1	-1	-1	-1	-1	105	27	-1	-1	-1	-1	-1	-1	-1	38	-1	-1	-1	-1	-1	-1	-1	-1	32	-1	19	-1	-1	-1	56	-1	-1	-1	-1	-1	-1	-1	-1	47	185	36	-1	-1	147	-1	-1	74	-1	8	-1	58	-1	-1	-1	-1	119	18	0	-1	57	-1	148	31	-1	-1	88	-1	-1	20	145	116	-1	-1	-1	-1	144	-1	-1	29	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	37	69	6	-1	-1	-1	-1	-1	-1	-1	179	-1	162	11	-1	40	163	-1	-1	124	-1	192	121	-1	-1	-1	-1	-1	-1	-1	67	-1	-1	103	-1	172	-1	-1	77	-1	-1	-1	138	-1	141	-1	-1	-1	-1	-1	54	49	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	28	-1	-1	-1	-1	-1	108	-1	-1	-1	-1	-1	-1	34	-1	-1	-1	-1	199	-1	-1	17	-1	-1	-1	-1	-1	-1
839	166	181	46	-1	165	53	-1	-1	-1	-1	135	-1	-1	-1	-1	37	-1	-1	-1	-1	-1	44	105	3	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	33	-1	83	-1	17	-1	131	-1	-1	16	20	-1	-1	160	-1	-1	-1	-1	147	23	174	66	-1	-1	118	-1	-1	125	-1	40	-1	61	193	-1	-1	114	104	167	194	-1	-1	-1	58	-1	-1	-1	86	-1	-1	-1	-1	72	19	-1	-1	-1	126	-1	-1	-1	-1	-1	159	-1	-1	-1	161	-1	-1	-1	-1	-1	199	51	-1	-1	-1	-1	-1	112	-1	-1	-1	-1	29	-1	-1	5	-1	96	-1	-1	68	-1	-1	-1	196	-1	-1	-1	-1	-1	-1	-1	-1	-1	121	-1	-1	-1	-1	-1	82	-1	146	98	-1	78	-1	36	-1	149	79	-1	-1	-1	-1	-1	-1	74	-1	-1	-1	-1	-1	-1	-1	-1	-1	89	-1	-1	-1	-1	-1	-1	-1	-1	93	179	-1	-1	-1	87	-1	-1	-1	91	57	-1	-1	76	-1
840	52	161	78	-1	42	85	14	-1	-1	-1	114	-1	149	-1	-1	175	-1	-1	-1	-1	-1	25	-1	10	-1	-1	-1	162	-1	-1	191	-1	29	20	-1	-1	-1	105	-1	-1	-1	-1	-1	124	-1	-1	121	70	-1	-1	-1	-1	-1	-1	-1	197	33	96	-1	-1	-1	-1	-1	-1	156	-1	8	-1	21	37	133	-1	-1	-1	48	1	-1	-1	128	-1	97	-1	-1	69	-1	-1	-1	-1	92	-1	7	-1	-1	-1	-1	-1	59	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	23	143	5	-1	-1	-1	-1	-1	71	93	-1	-1	0	18	-1	41	19	-1	-1	-1	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	63	-1	-1	159	-1	199	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	24	-1	-1	-1	123	-1	-1	-1	-1	-1	-1	55	-1	-1	-1	76	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	73	-1	-1	-1	-1	94	-1	-1	-1	-1	-1	-1	-1	-1	-1
841	13	-1	19	-1	85	78	99	-1	-1	38	39	-1	-1	-1	88	192	-1	-1	-1	-1	-1	60	-1	133	125	-1	-1	-1	-1	-1	-1	-1	10	-1	-1	98	-1	161	-1	-1	-1	0	-1	21	-1	-1	167	157	-1	-1	44	155	-1	-1	-1	112	59	33	34	-1	-1	26	-1	-1	64	90	-1	-1	80	-1	-1	-1	-1	123	-1	177	-1	-1	-1	128	-1	-1	-1	-1	-1	-1	-1	-1	118	77	-1	-1	-1	-1	-1	91	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	150	-1	-1	-1	97	-1	-1	-1	-1	-1	-1	-1	24	-1	175	17	-1	-1	94	-1	-1	4	-1	71	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	100	-1	-1	50	136	-1	-1	-1	-1	35	65	75	-1	-1	-1	-1	67	-1	74	-1	106	-1	-1	140	168	-1	-1	154	-1	-1	82	-1	-1	-1	-1	-1	-1	83	62	-1	-1	56	-1	-1	122	-1	-1	116	-1	113	-1	-1	42	54	-1	-1	-1	-1	-1
842	5	-1	-1	-1	43	21	22	-1	-1	-1	174	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	145	-1	9	23	-1	-1	49	65	-1	-1	-1	16	178	164	-1	90	160	-1	-1	-1	-1	-1	12	-1	-1	177	7	-1	-1	-1	-1	-1	67	-1	-1	4	26	-1	77	-1	47	-1	-1	55	-1	1	-1	20	101	-1	-1	-1	180	-1	121	-1	-1	-1	-1	-1	-1	-1	186	-1	-1	-1	-1	75	-1	89	109	-1	62	-1	-1	-1	-1	-1	136	-1	-1	-1	95	-1	-1	-1	-1	24	-1	11	-1	-1	-1	-1	-1	143	-1	-1	-1	-1	104	-1	-1	39	-1	-1	-1	-1	74	-1	-1	192	82	-1	-1	152	-1	-1	-1	-1	112	166	14	142	-1	-1	171	-1	-1	-1	-1	139	-1	-1	-1	-1	189	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	141	-1	-1	126	28	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	108	-1	-1	-1	-1	15	-1	-1	-1	85	-1	0	-1	45	-1
843	-1	-1	-1	98	69	95	-1	-1	-1	7	21	-1	-1	-1	-1	63	-1	-1	-1	-1	-1	16	-1	61	44	-1	-1	144	-1	-1	-1	-1	81	43	-1	148	-1	-1	-1	187	-1	56	-1	17	-1	59	-1	163	-1	-1	27	-1	-1	-1	103	-1	19	-1	-1	117	-1	29	-1	-1	109	101	-1	-1	92	153	12	-1	-1	-1	-1	49	-1	-1	-1	3	-1	-1	-1	54	-1	-1	-1	78	36	-1	175	-1	-1	-1	-1	141	-1	-1	196	-1	104	-1	-1	-1	18	-1	166	65	80	-1	145	-1	-1	-1	-1	-1	99	-1	14	-1	-1	52	-1	-1	42	-1	-1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	34	176	-1	70	107	-1	-1	-1	-1	-1	-1	-1	25	-1	-1	-1	-1	90	89	47	-1	-1	-1	121	181	-1	-1	-1	-1	-1	-1	30	-1	-1	-1	-1	138	-1	-1	-1	184	-1	-1	-1	-1	-1	-1	-1	-1	-1	46	-1	-1	106	-1	-1	-1	-1	41	-1
844	-1	194	144	123	8	96	32	-1	-1	49	75	-1	-1	-1	117	-1	-1	-1	-1	9	-1	95	-1	-1	22	-1	-1	-1	-1	-1	-1	-1	35	-1	-1	105	-1	41	-1	-1	-1	21	-1	127	-1	169	-1	36	-1	-1	-1	-1	-1	-1	-1	-1	74	-1	-1	199	18	161	-1	-1	68	-1	156	-1	78	110	-1	-1	167	-1	-1	-1	37	-1	149	-1	-1	-1	73	56	-1	67	111	-1	24	-1	15	28	19	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	81	-1	-1	-1	-1	-1	-1	-1	58	-1	-1	64	-1	-1	146	-1	-1	92	76	45	-1	-1	-1	-1	-1	-1	-1	-1	97	-1	-1	42	-1	160	-1	177	-1	-1	-1	-1	-1	-1	189	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	118	-1	61	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	26	-1	-1	51	150	-1	-1	-1	-1	-1
845	17	-1	-1	-1	28	171	42	-1	-1	-1	37	-1	-1	-1	-1	47	-1	-1	-1	6	-1	-1	-1	15	175	-1	-1	-1	-1	-1	-1	-1	32	13	-1	53	-1	-1	-1	-1	-1	10	-1	79	-1	-1	-1	-1	90	-1	18	-1	-1	-1	50	104	76	-1	-1	-1	-1	193	-1	-1	80	-1	-1	-1	143	-1	-1	119	-1	147	-1	-1	153	-1	-1	31	-1	-1	-1	45	-1	56	68	-1	33	134	-1	123	-1	-1	-1	-1	-1	-1	-1	133	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	48	194	-1	-1	-1	-1	110	-1	-1	-1	-1	2	-1	-1	27	-1	-1	137	-1	21	-1	-1	-1	-1	52	-1	150	-1	-1	-1	-1	-1	-1	148	-1	-1	155	-1	-1	-1	-1	46	89	-1	-1	132	-1	197	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	55	115	-1	-1	-1	-1	-1	1	-1	-1	38	-1	182	92	-1	-1	-1	-1	9	-1	-1	-1	-1	-1	-1	172	58	-1
846	84	44	-1	-1	-1	80	-1	-1	-1	-1	174	23	-1	-1	-1	15	-1	-1	-1	-1	-1	97	-1	47	-1	-1	-1	138	48	-1	-1	-1	36	139	-1	-1	-1	-1	-1	-1	-1	34	-1	96	-1	66	142	165	-1	-1	199	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	19	-1	-1	92	-1	-1	-1	24	-1	-1	180	-1	132	-1	-1	-1	102	-1	6	-1	-1	-1	-1	14	45	-1	-1	83	-1	-1	-1	-1	-1	-1	31	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	17	-1	-1	-1	-1	-1	-1	-1	2	-1	-1	16	-1	-1	25	-1	-1	119	64	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	73	-1	30	-1	-1	-1	-1	-1	-1	-1	86	70	-1	-1	-1	-1	-1	55	-1	-1	-1	-1	-1	-1	-1	87	-1	-1	-1	-1	28	-1	-1	-1	-1	-1	-1	41	-1	105	-1	-1	-1	-1	-1	155	-1	-1	-1	134	-1	-1	42	10	125	-1	-1	33	-1
847	43	-1	-1	-1	123	7	55	-1	-1	-1	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	198	6	-1	163	96	-1	-1	-1	-1	-1	-1	-1	87	119	-1	-1	-1	121	-1	-1	-1	17	-1	48	-1	-1	8	128	65	-1	-1	-1	-1	-1	-1	111	22	-1	-1	183	63	38	-1	-1	52	136	20	-1	187	180	-1	-1	-1	189	19	33	-1	-1	-1	-1	46	-1	-1	78	-1	61	81	-1	102	-1	26	-1	-1	-1	-1	-1	25	-1	-1	-1	-1	-1	-1	-1	-1	-1	54	-1	-1	89	79	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	41	-1	-1	-1	-1	-1	18	-1	34	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	100	42	-1	134	-1	0	157	-1	-1	-1	-1	-1	190	-1	-1	-1	1	140	-1	154	166	-1	-1	9	-1	-1	-1	-1	-1	-1	-1	-1	56	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	195	103	-1	-1	108	-1	-1	-1	23	-1	-1	-1	58	-1
848	19	41	-1	-1	188	12	-1	-1	-1	177	-1	-1	-1	-1	-1	20	-1	-1	-1	59	-1	63	-1	47	198	-1	-1	-1	-1	-1	-1	-1	102	29	-1	-1	-1	151	-1	-1	-1	48	-1	45	-1	-1	26	138	53	-1	124	-1	-1	-1	-1	110	30	21	64	-1	-1	92	-1	-1	83	-1	-1	-1	179	191	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94	-1	-1	-1	-1	-1	-1	126	-1	183	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	71	-1	-1	-1	-1	-1	135	-1	-1	-1	-1	77	-1	-1	22	-1	-1	17	-1	-1	150	-1	-1	-1	-1	-1	-1	119	-1	-1	-1	-1	121	-1	-1	-1	-1	85	-1	-1	15	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	35	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	62	-1	-1	-1	-1	-1	-1	13	97	28	-1	-1	-1	49	-1	-1	-1	-1	-1	-1	-1	108	-1	-1	-1	93	-1	-1	148	18	-1
849	-1	-1	-1	-1	42	132	-1	-1	-1	-1	56	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	-1	36	-1	-1	-1	-1	-1	-1	-1	-1	6	-1	-1	-1	-1	49	-1	-1	-1	-1	-1	122	-1	-1	9	-1	-1	-1	-1	135	-1	-1	-1	-1	54	24	-1	-1	-1	5	-1	62	118	-1	39	-1	13	-1	-1	-1	-1	-1	-1	-1	-1	103	69	193	-1	-1	-1	-1	-1	-1	-1	-1	63	-1	-1	-1	-1	66	-1	-1	-1	-1	-1	165	-1	-1	-1	81	33	-1	-1	194	-1	-1	3	131	-1	-1	-1	-1	-1	-1	-1	-1	-1	124	-1	-1	-1	-1	-1	-1	-1	172	-1	-1	-1	-1	91	-1	-1	-1	-1	-1	-1	-1	-1	120	-1	-1	-1	-1	-1	-1	183	65	-1	-1	-1	-1	-1	139	-1	18	-1	-1	-1	-1	-1	-1	94	-1	-1	-1	-1	-1	10	-1	-1	-1	108	-1	-1	-1	-1	-1	153	-1	90	27	-1	-1	-1	-1	40	-1	-1	30	-1	-1	-1	-1	2	-1
850	88	24	-1	-1	148	20	-1	163	-1	-1	169	-1	-1	-1	-1	123	173	-1	-1	54	-1	146	-1	36	-1	-1	-1	-1	64	-1	-1	-1	9	-1	170	-1	-1	103	-1	23	-1	31	-1	51	-1	-1	-1	95	-1	-1	-1	-1	-1	-1	-1	-1	37	-1	-1	-1	140	13	-1	-1	79	-1	-1	-1	85	143	-1	-1	-1	52	-1	154	34	-1	-1	38	-1	-1	-1	110	-1	-1	93	-1	21	-1	43	-1	-1	108	-1	-1	-1	-1	-1	60	-1	-1	-1	-1	-1	-1	-1	-1	179	-1	40	-1	-1	10	-1	49	-1	-1	182	-1	63	92	5	-1	104	-1	58	-1	-1	-1	-1	61	-1	-1	-1	-1	105	-1	-1	-1	-1	-1	-1	151	117	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1	-1	194	-1	145	-1	-1	-1	-1	-1	-1	129	-1	-1	-1	-1	25	-1	-1	-1	-1	-1	-1	-1	-1	71	-1	-1	-1	-1	26	-1	-1	-1	-1	106	-1	-1	96	-1
851	-1	-1	-1	-1	20	122	-1	-1	-1	-1	14	-1	-1	-1	-1	32	-1	-1	-1	34	187	130	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	117	39	-1	-1	155	72	-1	93	-1	-1	-1	-1	-1	-1	104	7	-1	-1	139	-1	-1	-1	27	-1	96	78	-1	63	-1	-1	-1	-1	-1	-1	29	-1	6	84	-1	-1	-1	-1	165	106	-1	-1	112	-1	-1	-1	-1	8	-1	22	-1	-1	-1	-1	116	-1	134	-1	-1	-1	-1	-1	184	-1	-1	-1	-1	-1	-1	-1	-1	124	53	-1	82	137	-1	-1	-1	173	-1	-1	-1	-1	-1	19	-1	41	-1	-1	-1	-1	-1	193	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	38	162	-1	-1	-1	-1	-1	-1	33	-1	-1	-1	54	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	12	120	-1	-1	-1	-1	71	-1	150	-1	-1	-1	58	48	-1	-1	-1	-1	133	-1	-1	18	-1	-1	-1	-1	-1	-1
852	-1	54	179	-1	146	24	156	-1	-1	-1	131	-1	-1	-1	-1	-1	-1	-1	-1	12	-1	16	-1	148	-1	-1	-1	-1	-1	-1	-1	-1	71	-1	-1	-1	-1	97	-1	-1	-1	-1	-1	25	-1	-1	8	26	120	-1	142	-1	-1	-1	159	-1	18	166	-1	167	-1	-1	-1	-1	85	-1	111	-1	178	93	-1	-1	-1	99	-1	-1	-1	94	-1	103	-1	-1	-1	37	11	-1	49	-1	118	-1	9	82	-1	-1	-1	-1	-1	-1	-1	-1	70	-1	-1	-1	-1	-1	-1	-1	-1	-1	22	-1	-1	-1	-1	-1	15	-1	41	-1	92	55	-1	-1	23	-1	-1	-1	-1	46	-1	-1	-1	155	-1	-1	-1	-1	-1	-1	-1	113	-1	14	-1	-1	-1	-1	-1	-1	163	-1	79	-1	-1	-1	-1	105	-1	20	-1	-1	-1	-1	-1	59	-1	-1	56	-1	-1	-1	39	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	27	-1	-1	-1	-1	90	-1	-1	-1	-1	-1	-1	-1	45	-1
853	26	-1	-1	-1	-1	107	-1	-1	-1	-1	106	-1	-1	-1	130	-1	-1	-1	-1	37	196	182	-1	20	44	-1	-1	83	-1	-1	87	-1	15	-1	144	116	-1	-1	-1	-1	-1	168	-1	99	-1	154	-1	29	-1	-1	-1	-1	-1	-1	-1	8	67	-1	-1	-1	57	-1	-1	-1	114	-1	-1	-1	11	41	-1	-1	-1	180	-1	-1	-1	56	-1	22	-1	-1	-1	62	-1	18	-1	-1	25	155	132	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	39	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	-1	-1	167	-1	-1	-1	-1	189	-1	-1	-1	-1	-1	-1	-1	-1	142	-1	-1	42	-1	9	-1	-1	-1	-1	-1	165	-1	-1	173	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	122	-1	-1	-1	91	-1	-1	-1	96	-1	-1	-1	-1	-1	183	-1	-1	23	-1	-1	-1	-1	68	-1	-1	-1	70	-1	-1	-1	21	-1
